name,playerID,gameID,season,week,team,teamID,opponent,opponentID,receptions,receivingTargets,receivingYards,yardsPerReception,receivingTouchdowns,longReception,rushingAttempts,rushingYards,yardsPerRushAttempt,longRushing,rushingTouchdowns,fumbles,fumblesLost
Jordan Akins,3128452,401437800,2022,7,HOU,34,LV,13,3,4,68,22.7,0,39,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401437878,2022,13,HOU,34,CLE,5,3,6,21,7.0,0,11,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401437813,2022,8,HOU,34,TEN,10,1,2,5,5.0,0,5,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401437863,2022,12,HOU,34,MIA,15,5,5,61,12.2,1,25,0,0,0.0,0,0,1,1
Jordan Akins,3128452,401437753,2022,4,HOU,34,LAC,24,2,2,33,16.5,0,30,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401437765,2022,5,HOU,34,JAX,30,2,2,22,11.0,0,11,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401437891,2022,14,HOU,34,DAL,6,1,2,5,5.0,0,5,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401437819,2022,9,HOU,34,PHI,21,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401437737,2022,3,HOU,34,CHI,3,3,4,31,10.3,1,25,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401437848,2022,11,HOU,34,WSH,28,2,3,8,4.0,0,8,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401437837,2022,10,HOU,34,NYG,19,3,3,72,24.0,0,46,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401326432,2021,7,HOU,34,ARI,22,2,2,13,6.5,0,8,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401326442,2021,8,HOU,34,LAR,14,5,5,53,10.6,0,31,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401326398,2021,5,HOU,34,NE,17,2,2,17,8.5,0,9,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401326310,2021,1,HOU,34,JAX,30,0,2,0,0.0,0,0,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401326545,2021,15,HOU,34,JAX,30,2,3,24,12.0,0,18,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401326457,2021,9,HOU,34,MIA,15,2,3,7,3.5,0,4,0,0,0.0,0,0,1,1
Jordan Akins,3128452,401326559,2021,16,HOU,34,LAC,24,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401326415,2021,6,HOU,34,IND,11,4,6,41,10.3,0,13,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401326527,2021,14,HOU,34,SEA,26,1,1,6,6.0,0,6,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401220279,2020,14,HOU,34,CHI,3,3,6,20,6.7,0,8,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401220225,2020,1,HOU,34,KC,12,2,2,39,19.5,1,20,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401220194,2020,9,HOU,34,JAX,30,2,4,19,9.5,0,10,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401220182,2020,16,HOU,34,CIN,4,4,4,39,9.8,0,15,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401220185,2020,11,HOU,34,NE,17,5,6,83,16.6,0,25,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401220184,2020,4,HOU,34,MIN,16,3,3,46,15.3,0,26,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401220173,2020,3,HOU,34,PIT,23,2,3,28,14.0,0,20,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401220165,2020,10,HOU,34,CLE,5,1,1,5,5.0,0,5,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401220186,2020,15,HOU,34,IND,11,5,6,50,10.0,0,20,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401220178,2020,13,HOU,34,IND,11,2,3,10,5.0,0,9,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401220287,2020,12,HOU,34,DET,8,0,2,0,0.0,0,0,1,4,4.0,4,0,0,0
Jordan Akins,3128452,401220181,2020,2,HOU,34,BAL,33,7,7,55,7.9,0,12,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401220180,2020,17,HOU,34,TEN,10,1,2,9,9.0,0,9,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401030864,2018,16,HOU,34,PHI,21,2,3,33,16.5,0,22,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401030831,2018,5,HOU,34,DAL,6,1,2,9,9.0,0,9,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401030964,2018,13,HOU,34,CLE,5,1,1,13,13.0,0,13,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401030843,2018,4,HOU,34,IND,11,2,3,24,12.0,0,14,0,0,0.0,0,0,0,0
Jordan Akins,3128452,401030762,2018,12,HOU,34,TEN,10,1,1,8,8.0,0,8,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401437637,2022,1,IND,11,HOU,34,2,2,26,13.0,0,13,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401437872,2022,12,IND,11,PIT,23,2,3,14,7.0,0,11,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401437762,2022,5,IND,11,DEN,7,1,1,7,7.0,0,7,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401326443,2021,8,IND,11,TEN,10,0,4,0,0.0,0,0,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401326555,2021,16,IND,11,ARI,22,2,4,42,21.0,0,37,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401326467,2021,10,IND,11,JAX,30,1,2,6,6.0,0,6,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401326434,2021,7,IND,11,SF,25,3,3,25,8.3,1,11,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401326499,2021,12,IND,11,TB,27,1,2,8,8.0,0,8,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401326514,2021,13,IND,11,HOU,34,1,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401326415,2021,6,IND,11,HOU,34,1,3,28,28.0,1,28,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401326318,2021,1,IND,11,SEA,26,0,2,0,0.0,0,0,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401326409,2021,5,IND,11,BAL,33,3,4,50,16.7,0,24,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401326591,2021,18,IND,11,JAX,30,2,3,27,13.5,0,18,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401326480,2021,11,IND,11,BUF,2,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401326384,2021,4,IND,11,MIA,15,3,5,42,14.0,2,28,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401326131,2021,2,IND,11,LAR,14,1,2,18,18.0,0,18,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401326372,2021,3,IND,11,TEN,10,2,2,14,7.0,0,11,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401326573,2021,17,IND,11,LV,13,3,5,28,9.3,0,17,0,0,0.0,0,0,1,0
Mo Alie-Cox,2998565,401326540,2021,15,IND,11,NE,17,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401326451,2021,9,IND,11,NYJ,20,1,1,28,28.0,0,28,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401220203,2020,10,IND,11,TEN,10,3,4,19,6.3,0,11,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401220193,2020,3,IND,11,NYJ,20,3,3,50,16.7,1,45,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401220174,2020,16,IND,11,PIT,23,1,1,20,20.0,0,20,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401220393,2020,1,IND,11,BUF,2,4,4,32,8.0,0,16,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401220195,2020,1,IND,11,JAX,30,2,2,20,10.0,0,13,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401220186,2020,15,IND,11,HOU,34,2,2,14,7.0,0,10,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401220233,2020,14,IND,11,LV,13,1,1,9,9.0,0,9,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401220178,2020,13,IND,11,HOU,34,3,5,23,7.7,0,17,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401220189,2020,9,IND,11,BAL,33,3,3,43,14.3,0,21,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401220288,2020,8,IND,11,DET,8,3,4,37,12.3,0,15,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401220188,2020,12,IND,11,TEN,10,2,2,19,9.5,0,11,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401220166,2020,5,IND,11,CLE,5,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401220280,2020,4,IND,11,CHI,3,1,2,13,13.0,1,13,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401220192,2020,2,IND,11,MIN,16,5,6,111,22.2,0,33,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401220191,2020,11,IND,11,GB,9,2,3,16,8.0,0,8,0,0,0.0,0,0,1,1
Mo Alie-Cox,2998565,401128083,2019,9,IND,11,PIT,23,1,1,11,11.0,0,11,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401030755,2018,17,IND,11,TEN,10,1,1,21,21.0,0,21,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401030766,2018,10,IND,11,JAX,30,2,4,28,14.0,1,27,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401030843,2018,4,IND,11,HOU,34,1,2,17,17.0,0,17,0,0,0.0,0,0,0,0
Mo Alie-Cox,2998565,401030861,2018,16,IND,11,NYG,19,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,401435642,2022,11,ARI,22,SF,25,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,401326533,2021,14,LAC,24,NYG,19,1,1,11,11.0,0,11,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400951771,2017,11,HOU,34,ARI,22,1,3,22,22.0,0,22,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400951663,2017,10,HOU,34,LAR,14,2,3,30,15.0,0,17,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400951751,2017,9,HOU,34,IND,11,4,6,44,11.0,0,16,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400951664,2017,5,HOU,34,KC,12,2,2,63,31.5,0,42,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400951720,2017,4,HOU,34,TEN,10,2,2,28,14.0,0,17,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400951700,2017,6,HOU,34,CLE,5,2,2,17,8.5,0,9,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400951745,2017,17,HOU,34,IND,11,1,2,4,4.0,0,4,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400951714,2017,16,HOU,34,PIT,23,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400951649,2017,14,HOU,34,SF,25,2,6,16,8.0,0,9,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400951728,2017,13,HOU,34,TEN,10,5,12,79,15.8,1,25,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400951607,2017,3,HOU,34,NE,17,1,3,14,14.0,0,14,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400951729,2017,8,HOU,34,SEA,26,1,2,11,11.0,0,11,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400951580,2017,1,HOU,34,JAX,30,2,5,14,7.0,0,11,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400951781,2017,15,HOU,34,JAX,30,0,3,0,0.0,0,0,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400874659,2016,12,HOU,34,SD,24,1,1,8,8.0,0,8,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400874549,2016,2,HOU,34,KC,12,2,3,15,7.5,0,8,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400874706,2016,11,HOU,34,OAK,13,1,1,14,14.0,0,14,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400932688,2016,1,HOU,34,OAK,13,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400927746,2016,2,HOU,34,NE,17,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400874551,2016,3,HOU,34,NE,17,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400874587,2016,10,HOU,34,JAX,30,1,1,7,7.0,1,7,0,0,0.0,0,0,0,0
Stephen Anderson,2576854,400874632,2016,17,HOU,34,TEN,10,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401437846,2022,11,BAL,33,CAR,29,6,8,63,10.5,0,16,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401437894,2022,14,BAL,33,PIT,23,2,6,17,8.5,0,10,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401437784,2022,6,BAL,33,NYG,19,7,11,106,15.1,1,18,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401437862,2022,12,BAL,33,JAX,30,4,7,50,12.5,0,25,0,0,0.0,0,0,1,0
Mark Andrews,3116365,401437631,2022,3,BAL,33,NE,17,8,13,89,11.1,2,25,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401437775,2022,5,BAL,33,CIN,4,8,10,89,11.1,1,20,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401437632,2022,1,BAL,33,NYJ,20,5,7,52,10.4,0,17,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401437875,2022,13,BAL,33,DEN,7,4,7,53,13.3,0,22,1,1,1.0,1,0,0,0
Mark Andrews,3116365,401437633,2022,2,BAL,33,MIA,15,9,11,104,11.6,1,25,1,3,3.0,3,0,0,0
Mark Andrews,3116365,401437792,2022,7,BAL,33,CLE,5,0,2,0,0.0,0,0,1,4,4.0,4,0,0,0
Mark Andrews,3116365,401437750,2022,4,BAL,33,BUF,2,2,5,15,7.5,0,9,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401437805,2022,8,BAL,33,TB,27,3,5,33,11.0,0,22,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401326586,2021,18,BAL,33,PIT,23,8,15,85,10.6,0,28,1,0,0.0,0,0,0,0
Mark Andrews,3116365,401326520,2021,13,BAL,33,PIT,23,4,9,50,12.5,0,29,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401326465,2021,10,BAL,33,MIA,15,6,8,63,10.5,1,15,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401326366,2021,3,BAL,33,DET,8,5,7,109,21.8,0,41,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401326321,2021,1,BAL,33,LV,13,3,5,20,6.7,0,10,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401326543,2021,15,BAL,33,GB,9,10,13,136,13.6,2,43,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401326411,2021,6,BAL,33,LAC,24,5,6,68,13.6,1,21,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401326424,2021,7,BAL,33,CIN,4,3,7,48,16.0,0,24,0,0,0.0,0,0,1,0
Mark Andrews,3116365,401326526,2021,14,BAL,33,CLE,5,11,11,115,10.5,1,32,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401326558,2021,16,BAL,33,CIN,4,8,10,125,15.6,1,28,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401326637,2021,4,AFC,31,NFC,32,5,6,82,16.4,2,37,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401326409,2021,5,BAL,33,IND,11,11,13,147,13.4,2,28,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401326507,2021,12,BAL,33,CLE,5,4,10,65,16.3,1,39,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401326391,2021,4,BAL,33,DEN,7,5,8,67,13.4,0,24,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401326581,2021,17,BAL,33,LAR,14,6,6,89,14.8,0,33,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401326482,2021,11,BAL,33,CHI,3,8,10,73,9.1,0,16,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401326361,2021,2,BAL,33,KC,12,5,5,57,11.4,0,20,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401326452,2021,9,BAL,33,MIN,16,5,10,44,8.8,0,13,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401220147,2020,1,BAL,33,CLE,5,5,6,58,11.6,2,21,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401220146,2020,5,BAL,33,CIN,4,6,9,56,9.3,1,14,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401220149,2020,15,BAL,33,JAX,30,5,5,66,13.2,1,27,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401220137,2020,10,BAL,33,NE,17,7,9,61,8.7,0,13,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401220148,2020,8,BAL,33,PIT,23,3,6,32,10.7,0,18,0,0,0.0,0,0,1,0
Mark Andrews,3116365,401220150,2020,11,BAL,33,TEN,10,5,7,96,19.2,1,31,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401220271,2020,4,BAL,33,WSH,28,3,3,57,19.0,2,25,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401220152,2020,16,BAL,33,NYG,19,6,10,76,12.7,0,25,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401220162,2020,14,BAL,33,CLE,5,5,6,78,15.6,0,39,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401220396,2020,1,BAL,33,TEN,10,4,6,41,10.3,0,17,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401220154,2020,17,BAL,33,CIN,4,4,7,27,6.8,0,9,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401220263,2020,6,BAL,33,PHI,21,2,4,21,10.5,0,11,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401220153,2020,3,BAL,33,KC,12,3,8,22,7.3,0,13,0,0,0.0,0,0,1,0
Mark Andrews,3116365,401220189,2020,9,BAL,33,IND,11,3,5,22,7.3,0,13,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401220397,2020,2,BAL,33,BUF,2,4,11,28,7.0,0,14,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401220181,2020,2,BAL,33,HOU,34,1,3,29,29.0,0,29,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401131041,2019,2,BAL,33,TEN,10,4,7,39,9.8,0,16,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401128061,2019,2,BAL,33,ARI,22,8,9,112,14.0,1,28,0,0,0.0,0,0,1,0
Mark Andrews,3116365,401128020,2019,15,BAL,33,NYJ,20,4,7,52,13.0,1,36,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401128011,2019,5,BAL,33,PIT,23,5,7,45,9.0,0,24,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401128012,2019,12,BAL,33,LAR,14,2,3,45,22.5,0,38,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401131046,2019,4,AFC,31,NFC,32,9,10,73,8.1,1,29,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401127868,2019,14,BAL,33,BUF,2,1,3,14,14.0,0,14,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401127934,2019,10,BAL,33,CIN,4,6,8,53,8.8,2,19,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401127904,2019,16,BAL,33,CLE,5,6,9,93,15.5,2,39,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401128047,2019,11,BAL,33,HOU,34,4,4,75,18.8,1,51,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401128027,2019,13,BAL,33,SF,25,3,6,50,16.7,1,20,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401128105,2019,6,BAL,33,CIN,4,6,8,99,16.5,0,39,0,0,0.0,0,0,1,1
Mark Andrews,3116365,401127985,2019,7,BAL,33,SEA,26,2,8,39,19.5,0,33,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401128018,2019,4,BAL,33,CLE,5,4,8,31,7.8,1,11,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401127953,2019,3,BAL,33,KC,12,3,7,15,5.0,0,5,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401127899,2019,9,BAL,33,NE,17,2,3,21,10.5,0,18,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401127954,2019,1,BAL,33,MIA,15,8,8,108,13.5,1,39,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401030897,2018,16,BAL,33,LAC,24,2,2,83,41.5,1,68,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401030898,2018,15,BAL,33,TB,27,2,4,31,15.5,0,17,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401030788,2018,3,BAL,33,DEN,7,2,3,59,29.5,0,30,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401030711,2018,1,BAL,33,BUF,2,3,4,31,10.3,0,12,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401030774,2018,6,BAL,33,TEN,10,2,4,20,10.0,0,13,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401030764,2018,14,BAL,33,KC,12,0,2,0,0.0,0,0,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401030894,2018,11,BAL,33,CIN,4,1,1,19,19.0,0,19,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401030770,2018,5,BAL,33,CLE,5,1,3,16,16.0,0,16,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401030690,2018,2,BAL,33,CIN,4,3,4,17,5.7,1,11,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401030819,2018,9,BAL,33,PIT,23,3,6,50,16.7,0,21,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401038955,2018,1,BAL,33,LAC,24,3,7,31,10.3,0,13,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401030916,2018,12,BAL,33,OAK,13,1,1,74,74.0,0,74,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401030719,2018,17,BAL,33,CLE,5,4,5,54,13.5,0,28,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401030928,2018,13,BAL,33,ATL,1,3,3,47,15.7,0,21,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401030849,2018,8,BAL,33,CAR,29,4,5,31,7.8,0,10,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401030836,2018,7,BAL,33,NO,18,1,1,8,8.0,1,8,0,0,0.0,0,0,0,0
Mark Andrews,3116365,401030933,2018,4,BAL,33,PIT,23,2,2,12,6.0,0,10,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401326399,2021,5,JAX,30,TEN,10,6,8,64,10.7,0,18,0,0,0.0,0,0,1,1
Dan Arnold,4212989,401326500,2021,12,JAX,30,ATL,1,1,1,9,9.0,0,9,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401326467,2021,10,JAX,30,IND,11,5,8,67,13.4,0,24,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401326456,2021,9,JAX,30,BUF,2,4,7,60,15.0,0,28,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401326379,2021,4,JAX,30,CIN,4,2,2,29,14.5,0,17,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401326128,2021,2,CAR,29,NO,18,3,4,55,18.3,0,19,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401326446,2021,8,JAX,30,SEA,26,8,10,68,8.5,0,11,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401326325,2021,6,JAX,30,MIA,15,2,5,27,13.5,0,19,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401326309,2021,1,CAR,29,NYJ,20,2,3,6,3.0,0,5,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401326363,2021,3,CAR,29,HOU,34,2,4,23,11.5,0,12,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401220344,2020,17,ARI,22,LAR,14,3,3,46,15.3,0,25,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401220135,2020,12,ARI,22,NE,17,1,3,17,17.0,0,17,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401220336,2020,13,ARI,22,LAR,14,2,3,61,30.5,2,59,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401220338,2020,7,ARI,22,SEA,26,2,3,57,28.5,0,41,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401220337,2020,16,ARI,22,SF,25,3,5,25,8.3,0,11,0,0,0.0,0,0,1,1
Dan Arnold,4212989,401220339,2020,15,ARI,22,PHI,21,3,5,54,18.0,0,23,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401220360,2020,11,ARI,22,SEA,26,1,2,4,4.0,1,4,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401220253,2020,14,ARI,22,NYG,19,2,4,27,13.5,1,20,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401220341,2020,10,ARI,22,BUF,2,4,4,34,8.5,0,11,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401128094,2019,15,ARI,22,CLE,5,1,1,6,6.0,1,6,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401128046,2019,8,NO,18,ARI,22,2,3,25,12.5,0,19,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401127982,2019,7,NO,18,CHI,3,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401128038,2019,17,ARI,22,LAR,14,4,6,76,19.0,1,37,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401127941,2019,16,ARI,22,SEA,26,1,3,20,20.0,0,20,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401030963,2018,11,NO,18,PHI,21,2,2,25,12.5,0,23,0,0,0.0,0,0,0,0
Dan Arnold,4212989,401030752,2018,10,NO,18,CIN,4,2,3,25,12.5,0,23,0,0,0.0,0,0,0,0
Devin Asiasi,4046522,401220349,2020,14,NE,17,LAR,14,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Devin Asiasi,4046522,401220130,2020,16,NE,17,BUF,2,0,2,0,0.0,0,0,0,0,0.0,0,0,0,0
Devin Asiasi,4046522,401220132,2020,17,NE,17,NYJ,20,2,3,39,19.5,1,26,0,0,0.0,0,0,0,0
Antony Auclair,4081127,401326398,2021,5,HOU,34,NE,17,1,1,11,11.0,1,11,0,0,0.0,0,0,0,0
Antony Auclair,4081127,401127966,2019,3,TB,27,NYG,19,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Antony Auclair,4081127,401030820,2018,17,TB,27,ATL,1,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
John Bates,4048228,401326542,2021,15,WSH,28,PHI,21,1,1,29,29.0,0,29,0,0,0.0,0,0,0,0
John Bates,4048228,401326531,2021,14,WSH,28,DAL,6,1,2,19,19.0,0,19,0,0,0.0,0,0,0,0
John Bates,4048228,401326447,2021,8,WSH,28,DEN,7,1,1,4,4.0,0,4,0,0,0.0,0,0,0,0
John Bates,4048228,401326578,2021,17,WSH,28,PHI,21,3,4,35,11.7,0,24,0,0,0.0,0,0,0,0
John Bates,4048228,401326567,2021,16,WSH,28,DAL,6,2,3,45,22.5,1,32,0,0,0.0,0,0,1,0
